target,window_index,unit,true_rul,pred_rul,true_fault,fault_probability,sensor,sensor_rank,abs_input_gradient,subsystem,likely_fault_mode,maintenance_action
fault,3267,34,21.0,18.192461013793945,1.0,0.8755582571029663,s14,9,0.03091256134212017,spool speed control,corrected core-speed deviation,inspect core-speed response and controller behavior
fault,3267,34,21.0,18.192461013793945,1.0,0.8755582571029663,s21,10,0.025254063308238983,fuel and actuator response,fuel-flow or actuator response anomaly,inspect fuel metering and actuator response
fault,3267,34,21.0,18.192461013793945,1.0,0.8755582571029663,s17,11,0.02352738566696644,bleed and cooling control,bleed/cooling control deviation,inspect bleed and cooling control actuation
fault,3267,34,21.0,18.192461013793945,1.0,0.8755582571029663,s3,12,0.022733954712748528,thermal core,abnormal high-pressure compressor temperature,inspect compressor thermal margins and sensor calibration
fault,3267,34,21.0,18.192461013793945,1.0,0.8755582571029663,s9,13,0.021753255277872086,high-pressure spool,high-spool speed anomaly,inspect high-pressure spool dynamics
fault,3267,34,21.0,18.192461013793945,1.0,0.8755582571029663,s20,14,0.02022857777774334,fuel and actuator response,fuel-flow or actuator response anomaly,inspect fuel metering and actuator response
fault,3268,34,20.0,18.20045280456543,1.0,0.8735969066619873,s11,1,0.07098238170146942,bypass and flow path,bypass pressure or flow-path degradation,inspect bypass duct pressure behavior
fault,3268,34,20.0,18.20045280456543,1.0,0.8735969066619873,s12,2,0.06946241855621338,bypass and flow path,bypass ratio or flow instability,inspect bypass flow and related instrumentation
fault,3268,34,20.0,18.20045280456543,1.0,0.8735969066619873,s13,3,0.06401490420103073,spool speed control,corrected fan-speed deviation,inspect speed-control response and operating point
fault,3268,34,20.0,18.20045280456543,1.0,0.8735969066619873,s2,4,0.05506757274270058,thermal core,abnormal core temperature trend,inspect temperature instrumentation and hot-section condition
fault,3268,34,20.0,18.20045280456543,1.0,0.8735969066619873,s8,5,0.054477714002132416,fan and low-pressure compressor,fan-speed or low-spool operating anomaly,inspect fan/LPC operating margins
fault,3268,34,20.0,18.20045280456543,1.0,0.8735969066619873,s7,6,0.04162188246846199,compressor flow path,pressure-ratio degradation,inspect compressor flow path and pressure sensors
fault,3268,34,20.0,18.20045280456543,1.0,0.8735969066619873,s4,7,0.03429650515317917,thermal core,elevated turbine temperature signature,inspect turbine gas path and cooling effectiveness
fault,3268,34,20.0,18.20045280456543,1.0,0.8735969066619873,s15,8,0.03239336237311363,engine efficiency,efficiency degradation signature,review performance deterioration and schedule detailed inspection
fault,3268,34,20.0,18.20045280456543,1.0,0.8735969066619873,s14,9,0.031145572662353516,spool speed control,corrected core-speed deviation,inspect core-speed response and controller behavior
fault,3268,34,20.0,18.20045280456543,1.0,0.8735969066619873,s20,10,0.02398988977074623,fuel and actuator response,fuel-flow or actuator response anomaly,inspect fuel metering and actuator response
fault,3268,34,20.0,18.20045280456543,1.0,0.8735969066619873,s17,11,0.022551320493221283,bleed and cooling control,bleed/cooling control deviation,inspect bleed and cooling control actuation
fault,3268,34,20.0,18.20045280456543,1.0,0.8735969066619873,s21,12,0.022255368530750275,fuel and actuator response,fuel-flow or actuator response anomaly,inspect fuel metering and actuator response
fault,3268,34,20.0,18.20045280456543,1.0,0.8735969066619873,s3,13,0.021093053743243217,thermal core,abnormal high-pressure compressor temperature,inspect compressor thermal margins and sensor calibration
fault,3268,34,20.0,18.20045280456543,1.0,0.8735969066619873,s9,14,0.019346628338098526,high-pressure spool,high-spool speed anomaly,inspect high-pressure spool dynamics
fault,3444,35,17.0,20.407732009887695,1.0,0.873322069644928,s12,1,0.11933895945549011,bypass and flow path,bypass ratio or flow instability,inspect bypass flow and related instrumentation
fault,3444,35,17.0,20.407732009887695,1.0,0.873322069644928,s2,2,0.10728344321250916,thermal core,abnormal core temperature trend,inspect temperature instrumentation and hot-section condition
fault,3444,35,17.0,20.407732009887695,1.0,0.873322069644928,s11,3,0.10585661232471466,bypass and flow path,bypass pressure or flow-path degradation,inspect bypass duct pressure behavior
fault,3444,35,17.0,20.407732009887695,1.0,0.873322069644928,s15,4,0.057485904544591904,engine efficiency,efficiency degradation signature,review performance deterioration and schedule detailed inspection
fault,3444,35,17.0,20.407732009887695,1.0,0.873322069644928,s4,5,0.05610761418938637,thermal core,elevated turbine temperature signature,inspect turbine gas path and cooling effectiveness
fault,3444,35,17.0,20.407732009887695,1.0,0.873322069644928,s13,6,0.05385257676243782,spool speed control,corrected fan-speed deviation,inspect speed-control response and operating point
fault,3444,35,17.0,20.407732009887695,1.0,0.873322069644928,s7,7,0.04961526393890381,compressor flow path,pressure-ratio degradation,inspect compressor flow path and pressure sensors
fault,3444,35,17.0,20.407732009887695,1.0,0.873322069644928,s21,8,0.03368407487869263,fuel and actuator response,fuel-flow or actuator response anomaly,inspect fuel metering and actuator response
fault,3444,35,17.0,20.407732009887695,1.0,0.873322069644928,s20,9,0.03016536682844162,fuel and actuator response,fuel-flow or actuator response anomaly,inspect fuel metering and actuator response
fault,3444,35,17.0,20.407732009887695,1.0,0.873322069644928,s17,10,0.0244577769190073,bleed and cooling control,bleed/cooling control deviation,inspect bleed and cooling control actuation
fault,3444,35,17.0,20.407732009887695,1.0,0.873322069644928,s8,11,0.024439262226223946,fan and low-pressure compressor,fan-speed or low-spool operating anomaly,inspect fan/LPC operating margins
fault,3444,35,17.0,20.407732009887695,1.0,0.873322069644928,s3,12,0.02041986584663391,thermal core,abnormal high-pressure compressor temperature,inspect compressor thermal margins and sensor calibration
fault,3444,35,17.0,20.407732009887695,1.0,0.873322069644928,s9,13,0.015743674710392952,high-pressure spool,high-spool speed anomaly,inspect high-pressure spool dynamics
fault,3444,35,17.0,20.407732009887695,1.0,0.873322069644928,s14,14,0.008051137439906597,spool speed control,corrected core-speed deviation,inspect core-speed response and controller behavior
fault,8240,81,19.0,20.526063919067383,1.0,0.8726794123649597,s12,1,0.12964127957820892,bypass and flow path,bypass ratio or flow instability,inspect bypass flow and related instrumentation
fault,8240,81,19.0,20.526063919067383,1.0,0.8726794123649597,s2,2,0.11389138549566269,thermal core,abnormal core temperature trend,inspect temperature instrumentation and hot-section condition
fault,8240,81,19.0,20.526063919067383,1.0,0.8726794123649597,s11,3,0.10556711256504059,bypass and flow path,bypass pressure or flow-path degradation,inspect bypass duct pressure behavior
fault,8240,81,19.0,20.526063919067383,1.0,0.8726794123649597,s7,4,0.061022307723760605,compressor flow path,pressure-ratio degradation,inspect compressor flow path and pressure sensors
fault,8240,81,19.0,20.526063919067383,1.0,0.8726794123649597,s21,5,0.05066995322704315,fuel and actuator response,fuel-flow or actuator response anomaly,inspect fuel metering and actuator response
fault,8240,81,19.0,20.526063919067383,1.0,0.8726794123649597,s4,6,0.042864181101322174,thermal core,elevated turbine temperature signature,inspect turbine gas path and cooling effectiveness
fault,8240,81,19.0,20.526063919067383,1.0,0.8726794123649597,s15,7,0.04054989665746689,engine efficiency,efficiency degradation signature,review performance deterioration and schedule detailed inspection
fault,8240,81,19.0,20.526063919067383,1.0,0.8726794123649597,s13,8,0.03858502581715584,spool speed control,corrected fan-speed deviation,inspect speed-control response and operating point
fault,8240,81,19.0,20.526063919067383,1.0,0.8726794123649597,s20,9,0.030271662399172783,fuel and actuator response,fuel-flow or actuator response anomaly,inspect fuel metering and actuator response
fault,8240,81,19.0,20.526063919067383,1.0,0.8726794123649597,s8,10,0.02291254885494709,fan and low-pressure compressor,fan-speed or low-spool operating anomaly,inspect fan/LPC operating margins
fault,8240,81,19.0,20.526063919067383,1.0,0.8726794123649597,s3,11,0.022326529026031494,thermal core,abnormal high-pressure compressor temperature,inspect compressor thermal margins and sensor calibration
fault,8240,81,19.0,20.526063919067383,1.0,0.8726794123649597,s9,12,0.019892437383532524,high-pressure spool,high-spool speed anomaly,inspect high-pressure spool dynamics
fault,8240,81,19.0,20.526063919067383,1.0,0.8726794123649597,s17,13,0.019239213317632675,bleed and cooling control,bleed/cooling control deviation,inspect bleed and cooling control actuation
fault,8240,81,19.0,20.526063919067383,1.0,0.8726794123649597,s14,14,0.011358215473592281,spool speed control,corrected core-speed deviation,inspect core-speed response and controller behavior
fault,6989,68,19.0,21.716644287109375,1.0,0.8725688457489014,s12,1,0.10425762087106705,bypass and flow path,bypass ratio or flow instability,inspect bypass flow and related instrumentation
fault,6989,68,19.0,21.716644287109375,1.0,0.8725688457489014,s11,2,0.10167177766561508,bypass and flow path,bypass pressure or flow-path degradation,inspect bypass duct pressure behavior
fault,6989,68,19.0,21.716644287109375,1.0,0.8725688457489014,s2,3,0.07515612244606018,thermal core,abnormal core temperature trend,inspect temperature instrumentation and hot-section condition
fault,6989,68,19.0,21.716644287109375,1.0,0.8725688457489014,s15,4,0.04808955267071724,engine efficiency,efficiency degradation signature,review performance deterioration and schedule detailed inspection
fault,6989,68,19.0,21.716644287109375,1.0,0.8725688457489014,s21,5,0.0469202883541584,fuel and actuator response,fuel-flow or actuator response anomaly,inspect fuel metering and actuator response
fault,6989,68,19.0,21.716644287109375,1.0,0.8725688457489014,s13,6,0.04657108336687088,spool speed control,corrected fan-speed deviation,inspect speed-control response and operating point
fault,6989,68,19.0,21.716644287109375,1.0,0.8725688457489014,s7,7,0.044258855283260345,compressor flow path,pressure-ratio degradation,inspect compressor flow path and pressure sensors
fault,6989,68,19.0,21.716644287109375,1.0,0.8725688457489014,s4,8,0.0420430526137352,thermal core,elevated turbine temperature signature,inspect turbine gas path and cooling effectiveness
fault,6989,68,19.0,21.716644287109375,1.0,0.8725688457489014,s20,9,0.033695392310619354,fuel and actuator response,fuel-flow or actuator response anomaly,inspect fuel metering and actuator response
fault,6989,68,19.0,21.716644287109375,1.0,0.8725688457489014,s3,10,0.029418233782052994,thermal core,abnormal high-pressure compressor temperature,inspect compressor thermal margins and sensor calibration
fault,6989,68,19.0,21.716644287109375,1.0,0.8725688457489014,s17,11,0.02676214650273323,bleed and cooling control,bleed/cooling control deviation,inspect bleed and cooling control actuation
fault,6989,68,19.0,21.716644287109375,1.0,0.8725688457489014,s9,12,0.024064328521490097,high-pressure spool,high-spool speed anomaly,inspect high-pressure spool dynamics
fault,6989,68,19.0,21.716644287109375,1.0,0.8725688457489014,s8,13,0.023178117349743843,fan and low-pressure compressor,fan-speed or low-spool operating anomaly,inspect fan/LPC operating margins
fault,6989,68,19.0,21.716644287109375,1.0,0.8725688457489014,s14,14,0.011595634743571281,spool speed control,corrected core-speed deviation,inspect core-speed response and controller behavior
fault,4062,42,16.0,19.028717041015625,1.0,0.8689743280410767,s13,1,0.043837063014507294,spool speed control,corrected fan-speed deviation,inspect speed-control response and operating point
fault,4062,42,16.0,19.028717041015625,1.0,0.8689743280410767,s14,2,0.03910348564386368,spool speed control,corrected core-speed deviation,inspect core-speed response and controller behavior
fault,4062,42,16.0,19.028717041015625,1.0,0.8689743280410767,s12,3,0.0368075855076313,bypass and flow path,bypass ratio or flow instability,inspect bypass flow and related instrumentation
fault,4062,42,16.0,19.028717041015625,1.0,0.8689743280410767,s11,4,0.03061135672032833,bypass and flow path,bypass pressure or flow-path degradation,inspect bypass duct pressure behavior
fault,4062,42,16.0,19.028717041015625,1.0,0.8689743280410767,s8,5,0.026319799944758415,fan and low-pressure compressor,fan-speed or low-spool operating anomaly,inspect fan/LPC operating margins
fault,4062,42,16.0,19.028717041015625,1.0,0.8689743280410767,s2,6,0.025972159579396248,thermal core,abnormal core temperature trend,inspect temperature instrumentation and hot-section condition
fault,4062,42,16.0,19.028717041015625,1.0,0.8689743280410767,s7,7,0.024405768141150475,compressor flow path,pressure-ratio degradation,inspect compressor flow path and pressure sensors
